product_id,name,brand_name,category_id,category_lv1,category_lv2,category_lv3,product_url,cbf_score,absa_score,hybrid_score
87483010,Miếng Lót Sơ Sinh Bobby Fresh Newborn 2 - 60 (60 Miếng),Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p87483010.html?spid=87483011,0.7395745435024377,1.0,0.8145138582402323
260921798,Miếng Lót Bé Sơ Sinh Bobby Newborn 2 ( NB2 60 ) 60 Miếng Cho Bé Lớn Hơn 1 Tháng - Tã Lót Trẻ Sơ Sinh NB 2 > 1 Tháng,Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p260921798.html?spid=260921799,0.6229776064803612,1.0,0.7314685358662498
197775295,Miếng lót sơ sinh Bobby Newborn 1-64 miếng - Tặng 4 miếng Tã Quần Một Bên NB size S,Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p197775295.html?spid=197775296,0.7386341271150643,0.7100585495082977,0.7304112973161356
58767957,Miếng lót siêu thấm Bobby Newborn 1 - 108 miếng,Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p58767957.html?spid=197745554,0.5461833040302566,0.8582352489479228,0.6359785154094668
110694825,Combo 1 Miếng lót siêu thấm Bobby Newborn 1 - 108 miếng và 1 Gói khăn ướt trẻ em Bobby care không hương 100 tờ,Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p110694825.html?spid=242504980,0.5400859281217016,0.7767034106284096,0.6081743255944762
260922791,Tặng thêm 6 miếng tã quần bên trong - Miếng Lót Bobby Newborn 1 108 Miếng Êm Mềm Khô Thoáng - Miếng lót sơ sinh Bobby NB1,Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p260922791.html?spid=260922792,0.636956477281875,0.5,0.597546257196489
170779952,Miếng lót Bobby Newborn 2 - 60 miếng (cho bé > 1 tháng tuổi),Bobby,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p170779952.html?spid=188803076,0.49442466759541037,0.805368315738211,0.5839009585359217
249243782,Miếng lót sơ sinh Huggies Skin Perfect NB1 64+4/NB1 108+6 miếng với 2 vùng thấm giảm kích ứng da,Huggies,10414,Mẹ & Bé,"Tã, Bỉm",Miếng lót sơ sinh,https://tiki.vn/product-p249243782.html?spid=276569487,0.39976244355775387,1.0,0.5724851557097099
272591116,[MỚI] Tã/bỉm quần Mở Một Bên Bobby,Bobby,2553,Mẹ & Bé,"Tã, Bỉm",Tã quần,https://tiki.vn/product-p272591116.html?spid=272591120,0.4382614266486476,0.8776656122021353,0.5647031693306089
257834037,"Lót Xu, Tấm Lót Phân Xu Chống Thấm Cho Bé Sơ Sinh UNMEI Dày Dặn, 3 Lớp Mềm Mại Bịch 30 Miếng, Chống Thấm Cực Tốt",unmei,2585,Mẹ & Bé,Đồ dùng cho bé,Đồ dùng phòng ngủ cho bé,https://tiki.vn/product-p257834037.html?spid=257834042,0.3753679256165177,1.0,0.5551103373111419
