product_id,name,brand_name,category_id,category_lv1,category_lv2,category_lv3,product_url,cbf_score,absa_score,hybrid_score
277596997,"Sữa Bột GrowPLUS+ Biếng Ăn (Xanh) cho trẻ tăng cân khoẻ mạnh 2+ Lon 1,65KG",GrowPlus,2600,Mẹ & Bé,Dinh dưỡng cho bé,Sữa bột cho bé,https://tiki.vn/product-p277596997.html?spid=277596998,0.7003213902125225,1.0,0.7849163806325306
277597569,"Thùng Sữa Bột Pha Sẵn GrowPLUS+ Suy Dinh Dưỡng (Đỏ) - Tăng Cân, Tăng Chiều Cao (48 Hộp x 180ml)",GrowPlus,10419,Mẹ & Bé,Dinh dưỡng cho bé,Sữa công thức pha sẵn cho bé,https://tiki.vn/product-p277597569.html?spid=277597575,0.6908579714118831,1.0,0.7781243497676145
277596979,Sữa Bột Nutifood GrowPLUS+ Biếng Ăn (Xanh) 2+ Lon 900G - Tăng cân khoẻ mạnh,GrowPlus,2600,Mẹ & Bé,Dinh dưỡng cho bé,Sữa bột cho bé,https://tiki.vn/product-p277596979.html?spid=277596982,0.6827272795681216,1.0,0.7722888360786062
277596949,"Sữa bột Nutifood GrowPLUS+ Suy Dinh Dưỡng (Đỏ) 1+ Lon 1,65KG",GrowPlus,2600,Mẹ & Bé,Dinh dưỡng cho bé,Sữa bột cho bé,https://tiki.vn/product-p277596949.html?spid=277596952,0.855610481936328,0.5,0.7552267230354446
277596993,Thùng Sữa bột pha sẵn GrowPLUS+ Biếng ăn (XANH) cho trẻ tăng cân khoẻ mạnh 1+ (48 hộp x 180ml),GrowPlus,10419,Mẹ & Bé,Dinh dưỡng cho bé,Sữa công thức pha sẵn cho bé,https://tiki.vn/product-p277596993.html?spid=277596994,0.527525732595554,1.0,0.6608984686514376
277596976,Thùng Sữa bột pha sẵn GrowPLUS+ Biếng ăn (XANH) cho trẻ tăng cân khoẻ mạnh 1+ (48 hộp x 110ml),GrowPlus,10419,Mẹ & Bé,Dinh dưỡng cho bé,Sữa công thức pha sẵn cho bé,https://tiki.vn/product-p277596976.html?spid=277596977,0.5274708206188625,1.0,0.6608590575413094
277588206,Sữa Bột Nutifood Sweden GrowPLUS+ Sữa Non Immunel từ 0 - 12 tháng lon 800g,GrowPlus,2600,Mẹ & Bé,Dinh dưỡng cho bé,Sữa bột cho bé,https://tiki.vn/product-p277588206.html?spid=277588207,0.4908555453827117,1.0,0.6345797514289634
277596984,"Sữa Bột GrowPLUS+ Biếng Ăn (Xanh) cho trẻ tăng cân khoẻ mạnh 1+ Lon 1,65KG",GrowPlus,2600,Mẹ & Bé,Dinh dưỡng cho bé,Sữa bột cho bé,https://tiki.vn/product-p277596984.html?spid=277596986,0.6821535501689163,0.5,0.6307342051498052
278695700,"Thùng SBPS Nutifood GrowPLUS+ ít đường Suy Dinh Dưỡng - Tăng Cân, Tăng Chiều Cao (48 Hộp x 110ml)",GrowPlus,2600,Mẹ & Bé,Dinh dưỡng cho bé,Sữa bột cho bé,https://tiki.vn/product-p278695700.html?spid=278695701,0.4257315465253452,1.0,0.5878393271061906
277596978,Sữa Bột Nutifood GrowPLUS+ Biếng Ăn 900g trên 1 tuổi - Tăng cân khỏe mạnh,GrowPlus,2600,Mẹ & Bé,Dinh dưỡng cho bé,Sữa bột cho bé,https://tiki.vn/product-p277596978.html?spid=277596980,0.4173358117459209,1.0,0.5818135883159296
